filename	result	size	alternatives
23025630.F06.txt	" פסק-דין בתיק בש""פ 2563/23 בבית המשפט העליון בש""פ 2563/23 לפני: כבוד השופט א' שטיין העורר: יזן חמאדה נ ג ד המשיבה: מדינת ישראל ערעור על החלטת בית המשפט המחוזי ירושלים (השופט א' נחלון) שניתנה ביום 26.3.2023 במ""ת 57497-03-23 בשם העורר: עו""ד יעקוב ג'בר בשם המשיבה: עו""ד אפרת גולדשטיין רוזן פסק-דין הערעור 1"	1	"[' פסק-דין בתיק בש""פ 2563/23 בבית המשפט העליון בש""פ 2563/23 לפני: כבוד השופט א\' שטיין העורר: יזן חמאדה נ ג ד המשיבה: מדינת ישראל ערעור על החלטת בית המשפט המחוזי ירושלים (השופט א\' נחלון) שניתנה ביום 26.3.2023 במ""ת 57497-03-23 בשם העורר: עו""ד יעקוב ג\'בר בשם המשיבה: עו""ד אפרת גולדשטיין רוזן פסק-דין הערעור 1']"
22064760.Y01.txt	סוף דבר: העתירה נדחית	2	['סוף דבר: העתירה נדחית', 'לאחר שעיינו בעתירה ובנספחיה, הגענו לכלל מסקנה כי דין העתירה להידחות על הסף, אף מבלי להיזקק לתגובת המשיבים']
22020790.J06.txt	סוף דבר: בהינתן מכלול השיקולים, בנסיבות ביצוע העבירה ובנסיבותיהם האישיות של המשיבים, ובשים לב למגמת הענישה בעבירת הרצח באדישות, אציע לחברי ולחברתי כי נדחה את ערעור המשיבים ונקבל באופן חלקי את ערעור המדינה כך שעונשו של המשיב 1 יעמוד על 22 שנות מאסר בפועל, חלף 18 שנות מאסר שגזר עליו בית המשפט המחוזי; עונשו של המשיב 2 יוותר על כנו, ולו מאחר שערכאת הערעור תתערב רק בסטייה קיצונית ממדיניות הענישה הנוהגת ואף מן הטעם שערכאה זו אינה ממצה את הדין	1	['סוף דבר: בהינתן מכלול השיקולים, בנסיבות ביצוע העבירה ובנסיבותיהם האישיות של המשיבים, ובשים לב למגמת הענישה בעבירת הרצח באדישות, אציע לחברי ולחברתי כי נדחה את ערעור המשיבים ונקבל באופן חלקי את ערעור המדינה כך שעונשו של המשיב 1 יעמוד על 22 שנות מאסר בפועל, חלף 18 שנות מאסר שגזר עליו בית המשפט המחוזי; עונשו של המשיב 2 יוותר על כנו, ולו מאחר שערכאת הערעור תתערב רק בסטייה קיצונית ממדיניות הענישה הנוהגת ואף מן הטעם שערכאה זו אינה ממצה את הדין']
22037120.V02.txt	לאחר עיון בטענות הצדדים, באתי לידי מסקנה כי דין הערעור להתקבל	1	['לאחר עיון בטענות הצדדים, באתי לידי מסקנה כי דין הערעור להתקבל']
23059250.O04.txt	החלטנו אפוא לדחות את הערעורים מזה ומזה	1	['החלטנו אפוא לדחות את הערעורים מזה ומזה']
23040250.N04.txt	none	0	[]
22058280.E04.txt	"המערער יתייצב לריצוי מאסרו ביום 20.8.2023 עד השעה 10:00 בביס""ר דקל, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"	2	"['המערער יתייצב לריצוי מאסרו ביום 20.8.2023 עד השעה 10:00 בביס""ר דקל, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון', 'לאחר שנתנו דעתנו על האמור בגזר הדין, בתסקירי שירות המבחן ובכתב הערעור, ולאחר שמיעת טענות הצדדים בעל פה, מסקנתנו היא כי דין הערעור להידחות']"
22059320.N01.txt	דין הערעור להידחות	1	['דין הערעור להידחות']
23006640.J13.txt	אקדים אחרית לראשית ואבהיר כי דין הערעור להתקבל, במובן זה שתקופת האשפוז המרבית בעניינו של המשיב תהיה כתקופת המאסר המרבית בהתאם לסעיף 15(ד1)(2) לחוק טיפול בחולי נפש, היינו תקופת אשפוז מרבית של 20 שנים	3	"['אקדים אחרית לראשית ואבהיר כי דין הערעור להתקבל, במובן זה שתקופת האשפוז המרבית בעניינו של המשיב תהיה כתקופת המאסר המרבית בהתאם לסעיף 15(ד1)(2) לחוק טיפול בחולי נפש, היינו תקופת אשפוז מרבית של 20 שנים', 'לפיכך, מסכים אני גם עם קביעתו של חברי השופט אלרון כי דין הערעור להתקבל במובן זה שתקופת האשפוז המרבית בעניינו של המשיב תהיה כתקופת המאסר המרבית, קרי – 20 שנים', 'זאת, בין היתר, מאחר שההליך הטיפולי מטיבו הוא הליך דינמי ומתפתח, ולא ניתן לדעת כיצד יגיב החולה לטיפול ואימתי יתייצב מצבו הנפשי (שמואל וולפמן וטלי שקד ""מידתיות האשפוז הכפוי בצו פלילי – הצעה לפתרון שיפוטי בהיעדר תיקון לחוק"" רפואה ומשפט 48 46, 49 (2015))']"
22012750.X02.txt	לאחר עיון בגזר דינו של בית המשפט המחוזי ולאחר בחינת טענות הצדדים, אלו שבכתב ואלו שבעל פה, באתי לכלל מסקנה כי דין הערעור להידחות	2	['לאחר עיון בגזר דינו של בית המשפט המחוזי ולאחר בחינת טענות הצדדים, אלו שבכתב ואלו שבעל פה, באתי לכלל מסקנה כי דין הערעור להידחות', 'לאור כל האמור, דין הערעור להידחות']
23048790.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23056810.J01.txt	none	0	[]
22027490.G10.txt	המשיבים מצידם עומדים על כך שדין העתירה להידחות	4	"['המשיבים מצידם עומדים על כך שדין העתירה להידחות', 'סופו של דבר, ומשלא עלה בידי העותרים להצביע על פגם בצו ההחרמה, דין העתירה להידחות וכך אנו מורים', 'לאחר פניות נוספת מטעם סמיח למחלקת הבג""צים בפרקליטות המדינה ולוועדה, הוחלט לאפשר לו לבוא בפני הוועדה ולשטוח את טענותיו', 'לאחר שקילת טענות הצדדים, אלו שבכתב ואלו שבעל פה, עיון בחומר החסוי ושמיעת עמדת גורמי הביטחון במעמד צד אחד, באנו לכלל מסקנה כי דין העתירה להידחות']"
23004250.E02.txt	סופו של דבר, בשים לב לכל האמור לעיל, ומאחר שאין דרכה של ערכאת הערעור למצות את העונש, אנו מחליטים להוסיף לעונשו של המשיב 16 חודשי מאסר בפועל, כך שחלף 32 חודשי מאסר בפועל שהושתו עליו, יעמוד עונשו על 48 חודשי מאסר בפועל	2	['סופו של דבר, בשים לב לכל האמור לעיל, ומאחר שאין דרכה של ערכאת הערעור למצות את העונש, אנו מחליטים להוסיף לעונשו של המשיב 16 חודשי מאסר בפועל, כך שחלף 32 חודשי מאסר בפועל שהושתו עליו, יעמוד עונשו על 48 חודשי מאסר בפועל', 'לאחר שקיימנו דיון לפנינו ושמענו את טענות הצדדים, הגענו למסקנה כי דין הערעור להתקבל']
22014420.J02.txt	none	0	[]
22051770.R03.txt	"העותר יישא בהוצאות המשיבים בסך 3,000 ש""ח"	4	"['העותר יישא בהוצאות המשיבים בסך 3,000 ש""ח', 'סוף דבר, העתירה נדחית בהיעדר עילה להתערבותנו', 'לגישת המשיבים, דין העתירה להידחות על הסף בהיעדר עילה להתערבות בית משפט זה', 'לאחר שעיינתי בעתירה, בתגובת המשיבים ובתשובת העותר, הגעתי למסקנה כי דין העתירה להידחות בהיעדר עילה להתערבות בית משפט זה']"
21072240.E05.txt	none	0	[]
22050520.N04.txt	"במסגרת הסדר הטיעון הוסכם כי הצדדים יוכלו לטעון לעונש באופן חופשי, אך הם הגיעו להסכמה בקשר לרכיבים הכספיים בהם תחוייב המערערת: סך של 5,000 ש""ח שהופקד בקופת בית המשפט על ידי המערערת יועבר למתלונן; היא תשלם למתלונן פיצוי נוסף בסך של 20,000 ש""ח בתשלומים; תישא בקנס בסך של 10,000 ש""ח או 5 חודשי מאסר תמורתו; ותשלם פיצוי נוסף למתלונן בסכום שייקבע על ידי בית המשפט"	1	"['במסגרת הסדר הטיעון הוסכם כי הצדדים יוכלו לטעון לעונש באופן חופשי, אך הם הגיעו להסכמה בקשר לרכיבים הכספיים בהם תחוייב המערערת: סך של 5,000 ש""ח שהופקד בקופת בית המשפט על ידי המערערת יועבר למתלונן; היא תשלם למתלונן פיצוי נוסף בסך של 20,000 ש""ח בתשלומים; תישא בקנס בסך של 10,000 ש""ח או 5 חודשי מאסר תמורתו; ותשלם פיצוי נוסף למתלונן בסכום שייקבע על ידי בית המשפט']"
22083460.P03.txt	אף מבלי להידרש לטענות העותר לגוף העתירה, הרי שדין העתירה להידחות על הסף מחמת קיומו של סעד חלופי	3	"['אף מבלי להידרש לטענות העותר לגוף העתירה, הרי שדין העתירה להידחות על הסף מחמת קיומו של סעד חלופי', 'העתירה נדחית אפוא', 'הלכה היא כי מקום בו עומד לעותר סעד חלופי, לא יידרש בית משפט זה לעתירה ולכן דין העתירה להידחות על הסף (ראו מיני רבים: בג""ץ 8284/21 תזמורת ירושלים מזרח ומערב נ\' משרד התרבות והספורט מדינת ישראל, פסקה 10 (27.2.2022); בג""ץ 1925/12 אלסאנע נ\' מינהל מקרקעי ישראל (15.7.2012))']"
22030690.O07.txt	none	0	[]
22077910.J03.txt	הערעור נדחה אפוא	2	['הערעור נדחה אפוא', 'דין הערעור להידחות']
23048920.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
21089000.J07.txt	משכך, דין הערעור להידחות	1	['משכך, דין הערעור להידחות']
23037110.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
21031900.J20.txt	מנגד, המשיבה טענה כי דין הערעור להידחות	2	"['מנגד, המשיבה טענה כי דין הערעור להידחות', 'על כן, המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 25.4.2022 עד השעה 10:00 בבית מעצר ""קישון"" או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון']"
22042830.R02.txt	none	0	[]
22076590.G09.txt	"בהמשך לכך הוחלט, כי בשלב זה יתמקד המשך העבודה בבחינת האפשרות למחיקה של תגובות ולחסימה של מגיבים בחשבונות רשמיים של גורמי מדינה ברשתות החברתיות (כגון אתרים של משרדי ממשלה), וכן ייבחנו האפשרויות להסדרת העניין, לרבות במסגרת הנחיית יועצת משפטית לממשלה"" (ההדגשה במקור-ע'ב')"	2	"['בהמשך לכך הוחלט, כי בשלב זה יתמקד המשך העבודה בבחינת האפשרות למחיקה של תגובות ולחסימה של מגיבים בחשבונות רשמיים של גורמי מדינה ברשתות החברתיות (כגון אתרים של משרדי ממשלה), וכן ייבחנו האפשרויות להסדרת העניין, לרבות במסגרת הנחיית יועצת משפטית לממשלה"" (ההדגשה במקור-ע\'ב\')', 'לאחר בחינת טיעוני הצדדים ועמדות הגורמים שהוגשו בכתב, על נספחיהם, ומשהטינו אוזן גם לטיעונים בעל פה, הגעתי לכלל מסקנה כי דין הערעור להתקבל']"
22001660.O04.txt	לאחר שעיינתי בגזר הדין של בית המשפט המחוזי ובנימוקיו, ונתתי דעתי על טענות הצדדים מזה ומזה, אלו שבכתב ואלו שבעל-פה, באתי לכלל מסקנה כי דין הערעור – להידחות	1	['לאחר שעיינתי בגזר הדין של בית המשפט המחוזי ובנימוקיו, ונתתי דעתי על טענות הצדדים מזה ומזה, אלו שבכתב ואלו שבעל-פה, באתי לכלל מסקנה כי דין הערעור – להידחות']
23050960.A07.txt	סוף דבר: הערעור מתקבל במובן זה שההחלטה מיום 12.6.2023 תהיה בת-פרסום	2	['סוף דבר: הערעור מתקבל במובן זה שההחלטה מיום 12.6.2023 תהיה בת-פרסום', 'לאחר שבחנתי את הדברים אני סבורה שדין הערעור להתקבל']
22076920.J01.txt	העתירה נדחית אפוא על הסף	1	['העתירה נדחית אפוא על הסף']
23022190.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23013700.E01.txt	לאחר שעיינו בחומר שלפנינו ושמענו את טענות הצדדים, הגענו למסקנה כי דין הערעור להתקבל	1	['לאחר שעיינו בחומר שלפנינו ושמענו את טענות הצדדים, הגענו למסקנה כי דין הערעור להתקבל']
22058360.O09.txt	none	0	[]
22089480.V17.txt	בתום הדיון הוחלט למזג את הצעת החוק בעניין סעיף 6(ג) לחוק-יסוד: הממשלה עם הצעת החוק הנוספת שנדונה בוועדה המיוחדת, ולמחרת פורסמה הצעת חוק לקריאה ראשונה של שני התיקונים	5	"['בתום הדיון הוחלט למזג את הצעת החוק בעניין סעיף 6(ג) לחוק-יסוד: הממשלה עם הצעת החוק הנוספת שנדונה בוועדה המיוחדת, ולמחרת פורסמה הצעת חוק לקריאה ראשונה של שני התיקונים', 'ביום 23.12.2021 חתם דרעי על הסדר טיעון, במסגרתו הוסכם כי דרעי יודה בעבירות מס שביצע בשני אירועים שונים', 'סוף דבר: בשים לב לכל האמור לעיל, אני סבורה כי מינויו של דרעי לכהונת שר בממשלת ישראל ה-37 אינו יכול לעמוד, ומשכך מצטרפת אני לתוצאה שאליה הגיעה חברתי הנשיאה', 'לאחר שהוחלט על הגשת כתב האישום ב""תיק האישי"" ומשסירב ראש הממשלה דאז להעביר את דרעי מתפקידו כשר הפנים בהתאם לסעיף 21א לחוק-יסוד: הממשלה (כנוסחו אז), הוגשו עתירות בעניין זה לבית משפט העליון, וביום 8.9.1993 נקבע, פה אחד, שעל ראש הממשלה להורות על העברתו של דרעי מכהונתו (בג""ץ 3094/93 התנועה למען איכות השלטון נ\' ממשלת ישראל, פ""ד מז(5) 404 (1993) (להלן: עניין דרעי הראשון))', ""לא למותר לציין כי חלופה זו אינה מופיעה בסעיף 6 לחוק-יסוד: הכנסת, שתנאי הכשירות בו נוגע כאמור למאסר בפועל בלבד; ולא בכדי במסגרת תיקון מס' 11 הוסרה חלופה זו מנוסחו של סעיף 6(ג) לחוק-יסוד: הממשלה, משהוחלט לקבוע כי הוא יחול רק ביחס למאסר בפועל""]"
23063040.J02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
22008040.N23.txt	none	0	[]
22026350.E04.txt	"למקרא פסק דינו של בית המשפט המחוזי וכתב הערעור, באתי לכלל מסקנה כי דין הערעור להידחות על הסף בהתאם לתקנה 138(א)(1) לתקנות סדר הדין האזרחי, התשע""ט-2018"	1	"['למקרא פסק דינו של בית המשפט המחוזי וכתב הערעור, באתי לכלל מסקנה כי דין הערעור להידחות על הסף בהתאם לתקנה 138(א)(1) לתקנות סדר הדין האזרחי, התשע""ט-2018']"
22020830.J11.txt	בנוסף, דין הערעור על גזר הדין של בית המשפט המחוזי להידחות כך שהעונש אשר נגזר על המערער יוותר על כנו, על כל רכיביו	2	['בנוסף, דין הערעור על גזר הדין של בית המשפט המחוזי להידחות כך שהעונש אשר נגזר על המערער יוותר על כנו, על כל רכיביו', 'דין הערעור על גזר הדין להידחות']
22001260.R03.txt	"המשיב יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 26.5.2022 עד השעה 10:00 בימ""ר קישון, או על-פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון ועותק מפסק דין זה"	2	"['המשיב יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 26.5.2022 עד השעה 10:00 בימ""ר קישון, או על-פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון ועותק מפסק דין זה', 'לאחר ששקלתי את טיעוני הצדדים, הגעתי לכלל מסקנה כי דין הערעור להתקבל באופן חלקי, כפי שיבואר להלן, וכך אמליץ לחבריי']"
23005800.X14.txt	עתירה זו נמחקה בהסכמת הצדדים ביום 9.8.2022, בעקבות הודעת המשיבים כי לאחר בחינת הדברים הוחלט לפתוח מחדש את תיק החקירה	4	['עתירה זו נמחקה בהסכמת הצדדים ביום 9.8.2022, בעקבות הודעת המשיבים כי לאחר בחינת הדברים הוחלט לפתוח מחדש את תיק החקירה', 'אשר על כן – העתירה נדחית על הסף', 'המשיבים סבורים מנגד, כי דין העתירה להידחות על הסף משזו התייתרה עוד בטרם הוגשה', 'באשר לבקשת ההצטרפות – משהעתירה נדחית על הסף כאמור, מתייתר הצורך לדון בבקשתם של המבקשים להצטרף להליך']
22023480.N02.txt	משכך, העתירה נדחית על הסף	2	['משכך, העתירה נדחית על הסף', 'דין העתירה להידחות על הסף מחמת אי מיצוי הליכים']
23056970.N01.txt	העתירה נדחית	3	['העתירה נדחית', 'ביום 2.7.2023, זמן קצר לפני סיום פרשת התביעה, הודיעה המשיבה כי הוחלט להסיר את החיסיון הנוגע לפרטיו של אותו אדם, וכי בכוונתה לבצע השלמת חקירה לשם גביית עדותו', 'דין העתירה להידחות על הסף']
22047430.E03.txt	נקדים אפוא אחרית לראשית ונאמר כי דין הערעור על הכרעת הדין להידחות, באשר כנגד המערער עומד מארג ראייתי עשיר של ראיות המצביעות על אשמתו, וכי הגנתו בבית המשפט קמא הייתה הגנת סרק	2	['נקדים אפוא אחרית לראשית ונאמר כי דין הערעור על הכרעת הדין להידחות, באשר כנגד המערער עומד מארג ראייתי עשיר של ראיות המצביעות על אשמתו, וכי הגנתו בבית המשפט קמא הייתה הגנת סרק', 'סוף דבר, ומשקבענו כי דין הערעור על הכרעת הדין להידחות, נפנה עתה לערעור המדינה על גזר הדין']
23027470.V01.txt	עיינתי בטענות המערער ובאתי לידי מסקנה כי דין הערעור להידחות	1	['עיינתי בטענות המערער ובאתי לידי מסקנה כי דין הערעור להידחות']
22014870.V09.txt	המשיבים כולם סבורים כי דין הערעור להידחות	4	"['המשיבים כולם סבורים כי דין הערעור להידחות', 'המערערת תישא בהוצאות כל אחד מן המשיבים בסך של 1,500 ש""ח ובסך הכל – 4,500 ש""ח', 'עיינתי בטענות הצדדים ובאתי לידי מסקנה כי דין הערעור להידחות', 'ב""כ היועצת המשפטית לממשלה סבורה אף היא כי דין הערעור להידחות']"
22058730.C09.txt	none	0	[]
22085310.E02.txt	סוף דבר, שהעתירה נדחית	1	['סוף דבר, שהעתירה נדחית']
22030820.N09.txt	לפיכך הוחלט להטיל עליו 5 שנות מאסר בפועל לצד עונשים נלווים כמפורט לעיל	2	"['לפיכך הוחלט להטיל עליו 5 שנות מאסר בפועל לצד עונשים נלווים כמפורט לעיל', 'כמו כן, שגה בית המשפט עת שקל את ה""הסכם"" בין המערער לבין המתלוננת כנסיבה לקולא, ממנו הוא למד על רצונה של המתלוננת לחיות בזוגיות עם המערער והסיק כי היא הייתה מעוניינת לקיים עמו יחסי מין, אך לא במועדים שלגביהם הוסכם כי לא יתקיימו יחסים כאמור']"
23009260.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
22058150.R04.txt	none	0	[]
21058300.F07.txt	none	0	[]
22016640.M03.txt	משאלה הם פני הדברים, איני סבור כי ניתן לראות בעתירה המינהלית מיצוי הליכים ראוי ולכן דין העתירה – בראשה זה – להימחק על הסף	5	"['משאלה הם פני הדברים, איני סבור כי ניתן לראות בעתירה המינהלית מיצוי הליכים ראוי ולכן דין העתירה – בראשה זה – להימחק על הסף', 'ביום 4.4.2021 הגישה העו""ס המחוזית הודעה לבית המשפט המחוזי שבמסגרתה צוין כי לאחר התייעצות עם היועצת המשפטית במשרד הרווחה ועם העובדת הסוציאלית הראשית הוחלט שהמחלקה המטפלת תמשיך לעסוק בעניינם של העותר והמשיב, וזאת חרף התביעה האזרחית', 'סוף דבר: העתירה נדחית', 'מהודעת עדכון שהוגשה לאחר הגשת העתירה עולה כי הוחלט שהעו""ס לסדרי דין שטיפלו בתיק ימשיכו בטיפול בו (להלן: ההודעה האחרונה מיום 10.3.2022)', 'לאחר שעיינתי בעתירה ובצרופותיה, כמו גם בהודעות העדכון מטעם העותרת, הגעתי לכלל מסקנה כי דין העתירה להידחות על הסף']"
21061540.E03.txt	none	0	[]
21073350.M12.txt	לצד זאת, הוחלט להרחיב את מעגל הזכאים, ולהעניק את זכות השבות גם לבני משפחתו של היהודי	4	"['לצד זאת, הוחלט להרחיב את מעגל הזכאים, ולהעניק את זכות השבות גם לבני משפחתו של היהודי', ""כפי שניתן לראות, מדובר בתכלית 'משנית', שעניינה בדרך שבה תתאפשר עליית בני משפחת היהודי, לאחר שהוחלט כי מדובר בבני משפחה שיש ליתן להם אפשרות להצטרף אל היהודי במסע שיבתו לישראל"", 'בעקבות הכרעה זו, הוחלט לתקן את חוק השבות ולקבוע הגדרה סטטוטורית למונח ""יהודי"" – בהתאם להגדרה המסורתית המקובלת (כן נקבע כי הגדרה זו תחול גם לעניין חוק מרשם האוכלוסין, תשכ""ה-1965)', 'בעוד שנוסח הצעת החוק המקורית קבע כי: ""הזכויות של יהודי לפי חוק זה [...] נתונות גם לילדו ולבן-הזוג וכן לילד ולבן הזוג של הילד"", בוועדה הוחלט להגדיר כל אחד מקרובי המשפחה באופן עצמאי: ""אבל קודם-כל נבהיר לעצמנו את ענין שני הדורות']"
22067220.N13.txt	משיבה 1 (להלן: המשיבה) מצדה טענה כי דין הערעור להידחות	1	['משיבה 1 (להלן: המשיבה) מצדה טענה כי דין הערעור להידחות']
22081140.J08.txt	none	0	[]
22057360.F12.txt	סוף דבר: הרשעת המערער בגרימת מוות בקלות דעת ובעבירות נוספות בהן הוא נמצא אשם עומדת על יסודות איתנים	1	['סוף דבר: הרשעת המערער בגרימת מוות בקלות דעת ובעבירות נוספות בהן הוא נמצא אשם עומדת על יסודות איתנים']
23055310.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
21024210.O10.txt	"המשיב יתייצב לריצוי עונשו בבימ""ר קישון ביום 10.8.2022 עד לשעה 10:00, כשברשותו תעודת זהות"	2	"['המשיב יתייצב לריצוי עונשו בבימ""ר קישון ביום 10.8.2022 עד לשעה 10:00, כשברשותו תעודת זהות', 'לאחר שעיינתי בגזר הדין של בית המשפט המחוזי, ונתתי דעתי על טענות הצדדים, בכתב ובעל-פה, באתי לכלל מסקנה כי דין הערעור – להידחות']"
23049070.J03.txt	נקבע כי יתייצב לריצוי עונשו ביום 16.7.2023	2	['נקבע כי יתייצב לריצוי עונשו ביום 16.7.2023', 'בנוסף נקבע כי על המשיב 2 להתייצב לתחילת ריצוי עבודות השירות החל מיום 5.6.2023, אולם לאור בקשת בא-כוחו נקבע כי יתייצב לריצוי עונשו עם סיום שנת הלימודים, ביום 20.6.2023']
22079870.E02.txt	סוף דבר, שהעתירה נדחית	1	['סוף דבר, שהעתירה נדחית']
23022200.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23057500.E03.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'סוף דבר: לא ראינו מקום להתערב בהחלטת המפקד הצבאי לגבי הצו הנוכחי ואף לא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, נוכח המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו']
21032230.Z07.txt	"החלטנו אפוא למקם את עונשו של הנאשם באמצע מתחם העונש."" (פס' 73 לגזר הדין) מתברר כי ניתן משקל יתר לשיקולים ""רגילים"" למיקום המקרה בתוך מתחם העונש ההולם ולא נשקל דיו הייחוד, לרבות הערכי, בהטלת עונש מאסר עולם על מקרה רצח"	2	"['החלטנו אפוא למקם את עונשו של הנאשם באמצע מתחם העונש."" (פס\' 73 לגזר הדין) מתברר כי ניתן משקל יתר לשיקולים ""רגילים"" למיקום המקרה בתוך מתחם העונש ההולם ולא נשקל דיו הייחוד, לרבות הערכי, בהטלת עונש מאסר עולם על מקרה רצח', 'בדו״ח הצוות צוין כי האפשרות לקבוע במסגרת עבירות ההמתה עונשי מוצא נדונה אך הוחלט שלא להציע זאת (ראו: הצוות לבחינת יסודות עבירות ההמתה דין-וחשבון 20 (2011) (להלן: דו״ח הצוות))']"
21009900.C01.txt	none	0	[]
22087650.M10.txt	בית המשפט המחוזי הבהיר עוד בחודש אפריל 2022 כי לכשיתייצב סניגור פלילי אשר למד את התיק ויוכל לייצג את המשיב 5 מבלי להביא לעיכוב בשמיעת ההליך, ניתן יהיה לשחרר את העותר מייצוג	1	['בית המשפט המחוזי הבהיר עוד בחודש אפריל 2022 כי לכשיתייצב סניגור פלילי אשר למד את התיק ויוכל לייצג את המשיב 5 מבלי להביא לעיכוב בשמיעת ההליך, ניתן יהיה לשחרר את העותר מייצוג']
21054200.E06.txt	none	0	[]
21054070.J03.txt	none	0	[]
20088280.E18.txt	לאחר בחינת טענות הצדדים, מצאתי כי דין הערעורים להידחות בעיקרם, בכפוף להפחתת גובה הפיצוי שנפסק לזכות המשיבות כפי שיוסבר להלן	1	['לאחר בחינת טענות הצדדים, מצאתי כי דין הערעורים להידחות בעיקרם, בכפוף להפחתת גובה הפיצוי שנפסק לזכות המשיבות כפי שיוסבר להלן']
23029510.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
22027270.N13.txt	הערעור נדחה אפוא	1	['הערעור נדחה אפוא']
23049000.E02.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'סוף דבר: לא ראינו מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, נוכח המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו']
22005590.R03.txt	סוף דבר: אני סבורה כאמור כי במקרה שלפנינו מתקיימות הנסיבות החריגות המצדיקות את התערבותנו בגזרי-דינו של בית המשפט המחוזי	1	['סוף דבר: אני סבורה כאמור כי במקרה שלפנינו מתקיימות הנסיבות החריגות המצדיקות את התערבותנו בגזרי-דינו של בית המשפט המחוזי']
23020580.N05.txt	מנגד, לטענת המשיבה, דין הערעור להידחות	4	"['מנגד, לטענת המשיבה, דין הערעור להידחות', ""אני מסכים לתוצאת פסק דינו של חברי, השופט ד' מינץ, שלפיה דין הערעור להידחות"", 'סוף דבר - על יסוד הטעמים שפירטתי לעיל, מצטרף אני לתוצאה שלפיה דין הערעור להידחות', 'תוצאת הדברים היא, שאני מצטרפת לעמדת חבריי כי לא היתה מניעה להעמיד את המערער לדין פלילי ולהענישו, וכי העונש שהוטל עליו על-ידי בית המשפט המחוזי אינו חורג לחומרה באופן המצדיק התערבות ערכאת הערעור, ולפיכך דין הערעור להידחות']"
23056760.E03.txt	סוף דבר, שהעתירה נדחית	1	['סוף דבר, שהעתירה נדחית']
23027220.F04.txt	none	0	[]
23009230.N04.txt	none	0	[]
22086530.N09.txt	הערעור נדחה אפוא	1	['הערעור נדחה אפוא']
23026350.Y04.txt	"ירון מלכה ערעור על גזר דינו של בית המשפט המחוזי בתל אביב-יפו מיום 15.2.2023 בת""פ 64029-05-20 שניתנה על ידי כב' השופט אברהם הימן תאריך הישיבה: ל' בסיון התשפ""ג (19.6.2023) בשם המערערת: עו""ד מחמד סראחנה בשם המשיב 1: עו""ד יוסי סקה; עו""ד יוסי בכר בשם המשיב 2: עו""ד נעמה אלחדד בשם שירות המבחן: עו""ס דנה הלוי החלטה (בעניין המשיב 1) ופסק-דין (בעניין המשיב 2) החלטה בערעור בעניינו של המשיב 1 בטרם שמיעת טיעוני הצדדים לגופו של ערעור, הוסכם כי הדיון בעניינו של המשיב 1 ידחה ב-6 חודשים על מנת שניתן יהיה להעמיק את ההתרשמות מהליך שיקומו"	1	"['ירון מלכה ערעור על גזר דינו של בית המשפט המחוזי בתל אביב-יפו מיום 15.2.2023 בת""פ 64029-05-20 שניתנה על ידי כב\' השופט אברהם הימן תאריך הישיבה: ל\' בסיון התשפ""ג (19.6.2023) בשם המערערת: עו""ד מחמד סראחנה בשם המשיב 1: עו""ד יוסי סקה; עו""ד יוסי בכר בשם המשיב 2: עו""ד נעמה אלחדד בשם שירות המבחן: עו""ס דנה הלוי החלטה (בעניין המשיב 1) ופסק-דין (בעניין המשיב 2) החלטה בערעור בעניינו של המשיב 1 בטרם שמיעת טיעוני הצדדים לגופו של ערעור, הוסכם כי הדיון בעניינו של המשיב 1 ידחה ב-6 חודשים על מנת שניתן יהיה להעמיק את ההתרשמות מהליך שיקומו']"
